date,inflation,rice_price,chili_price,meat_price,egg_price,restaurant_inflation,rainfall,lag_inflation,lag_1,lag_2,rolling_3,inflation_momentum,rice_price_pct_change,chili_price_pct_change,meat_price_pct_change,egg_price_pct_change,rainfall_anomaly,inflation_rolling_3,inflation_rolling_6
2021-01-01,0.8931246580735852,25825.0,34275.0,54625.0,11800.0,0.33437086092715235,251.50621292650087,1.5311986394882515,1.5311986394882515,0.9835539628386458,1.1359590868001608,-0.6380739814146663,-1.992409867172673,-2.0714285714285685,30.36992840095465,0.0,1.6051375168106752,1.1359590868001608,0.4546422856178937
2021-02-01,-0.02047333955642605,25300.0,33550.0,67350.0,11800.0,0.33437086092715235,228.97186719914276,0.8931246580735852,0.8931246580735852,1.5311986394882515,0.8012833193351369,-0.9135979976300113,-2.0329138431752214,-2.115244347191836,23.295194508009143,0.0,1.3104417939623079,0.8012833193351369,0.5898787298630545
2021-03-01,0.3562279575080707,25750.0,34300.0,76600.0,11800.0,0.33437086092715235,190.03671336851804,-0.02047333955642605,-0.02047333955642605,0.8931246580735852,0.40962642534174326,0.37670129706449673,1.7786561264822032,2.235469448584193,13.734224201930223,0.0,0.801262453183927,0.40962642534174326,0.6978665340553265
2021-04-01,0.3627415625464314,24700.0,34750.0,73250.0,11800.0,0.33437086092715235,125.67510635703184,0.3562279575080707,0.3562279575080707,-0.02047333955642605,0.23283206016602534,0.006513605038360737,-4.077669902912618,1.3119533527696792,-4.373368146214096,0.0,-0.04043450715449677,0.23283206016602534,0.684395573483093
2021-05-01,0.32358648565955495,25950.0,36000.0,53900.0,11750.0,0.33437086092715235,81.39626606671838,0.3627415625464314,0.3627415625464314,0.3562279575080707,0.34751866857135233,-0.03915507688687647,5.06072874493928,3.597122302158273,-26.41638225255972,-0.4237288135593209,-0.6194965755241716,0.34751866857135233,0.5744009939532446
2021-06-01,-0.31471748161809865,36950.0,41800.0,68550.0,12800.0,0.33437086092715235,58.41285124642483,0.32358648565955495,0.32358648565955495,0.3627415625464314,0.12387018886262924,-0.6383039672776536,42.38921001926783,16.11111111111112,27.1799628942486,8.936170212765958,-0.9200650555651653,0.12387018886262924,0.2667483071021863
2021-07-01,0.25452130068537304,25650.0,35950.0,56700.0,11750.0,0.33437086092715235,46.31624050708982,-0.31471748161809865,-0.31471748161809865,0.32358648565955495,0.08779676824227645,0.5692387823034717,-30.58186738836265,-13.995215311004783,-17.286652078774623,-8.203125,-1.0782599944808196,0.08779676824227645,0.1603144142041509
2021-08-01,-0.44601313645713514,26150.0,32100.0,48550.0,11700.0,0.33437086092715235,35.49387841801755,0.25452130068537304,0.25452130068537304,-0.31471748161809865,-0.1687364391299536,-0.7005344371425082,1.949317738791434,-10.709318497913767,-14.373897707231043,-0.42553191489361764,-1.2197907874025729,-0.1687364391299536,0.08939111472069938
2021-09-01,-0.4713042846944182,24600.0,33700.0,37150.0,11650.0,0.33437086092715235,51.96942652224904,-0.44601313645713514,-0.44601313645713514,0.25452130068537304,-0.22093204015539344,-0.025291148237283068,-5.927342256214152,4.984423676012462,-23.480947476828007,-0.42735042735042583,-1.0043297477680855,-0.22093204015539344,-0.048530925646382096
2021-10-01,0.14356025376836,23350.0,35500.0,37900.0,11650.0,0.33437086092715235,86.79432696323387,-0.4713042846944182,-0.4713042846944182,-0.44601313645713514,-0.2579190557943978,0.6148645384627782,-5.081300813008127,5.341246290801194,2.0188425302826385,0.0,-0.5489027594389402,-0.2579190557943978,-0.08506114377606067
2021-11-01,0.7443910167239887,23250.0,35950.0,35550.0,11650.0,0.33437086092715235,160.60826317414362,0.14356025376836,0.14356025376836,-0.4713042846944182,0.13888232859931016,0.6008307629556286,-0.4282655246252709,1.2676056338028152,-6.200527704485492,0.0,0.41640821746456197,0.13888232859931016,-0.014927055265321712
2021-12-01,1.5951726070151384,24950.0,35250.0,48400.0,11650.0,0.33437086092715235,223.96226692149673,0.7443910167239887,0.7443910167239887,0.14356025376836,0.8277079591691624,0.8507815902911497,7.311827956989236,-1.947148817802502,36.14627285513361,0.0,1.2449281201745686,0.8277079591691624,0.30338795950688446
2022-01-01,1.3604796669374641,30250.0,38100.0,73750.0,11750.0,0.33437086092715235,254.12606931115192,1.5951726070151384,1.5951726070151384,0.7443910167239887,1.2333477635588637,-0.23469294007767427,21.24248496993988,8.085106382978724,52.37603305785123,0.8583690987124415,1.6393990161403993,1.2333477635588637,0.487714353882233
2022-02-01,-0.9661948811564569,18250.0,31000.0,22000.0,11000.0,0.33437086092715235,231.35699081580051,1.3604796669374641,1.3604796669374641,1.5951726070151384,0.6631524642653819,-2.326674548093921,-39.66942148760331,-18.635170603674545,-70.16949152542374,-6.382978723404253,1.3416335461790285,0.6631524642653819,0.401017396432346
2022-03-01,1.4483663168425753,24150.0,35650.0,58000.0,11800.0,0.33437086092715235,192.01626246610678,-0.9661948811564569,-0.9661948811564569,1.3604796669374641,0.6142170342078609,2.4145611979990322,32.32876712328767,14.999999999999991,163.63636363636363,7.272727272727275,0.8271502539342059,0.6142170342078609,0.7209624966885116
2022-04-01,1.585899577488159,25700.0,37600.0,55950.0,11800.0,0.33437086092715235,126.98422204825093,1.4483663168425753,1.4483663168425753,-0.9661948811564569,0.6893570043914258,0.1375332606455837,6.418219461697716,5.469845722300137,-3.534482758620694,0.0,-0.02331438307440974,0.6893570043914258,0.9613523839751448
2022-05-01,1.2511871707213684,26816.666666666668,37366.666666666664,65116.666666666664,11783.333333333334,0.33437086092715235,82.2441438382467,1.585899577488159,1.585899577488159,1.4483663168425753,1.4284843550173676,-0.3347124067667906,4.345006485084313,-0.6205673758865271,16.38367590110217,-0.14124293785310327,-0.6084083479896021,1.4284843550173676,1.0458184096413747
2022-06-01,1.8280628214940142,27933.333333333332,37133.333333333336,74283.33333333333,11766.666666666666,0.33437086092715235,59.021318446908424,1.2511871707213684,1.2511871707213684,1.585899577488159,1.5550498565678472,0.5768756507726458,4.164077066500926,-0.6244424620874045,14.077297158945479,-0.14144271570014633,-0.9121077496976894,1.5550498565678472,1.0846334453878541
2022-07-01,1.1647960795979406,29050.0,36900.0,83450.0,11750.0,0.33437086092715235,46.79870134570535,1.8280628214940142,1.8280628214940142,1.2511871707213684,1.4146820239377744,-0.6632667418960736,3.9976133651551393,-0.6283662477558405,12.340139107022674,-0.14164305949008194,-1.0719505525603816,1.4146820239377744,1.0520195141646
2022-08-01,-1.8912793754729318,29350.0,35800.0,64350.0,11800.0,0.33437086092715235,35.863606318205235,1.1647960795979406,1.1647960795979406,1.8280628214940142,0.36719317520634104,-3.0560754550708724,1.0327022375215211,-2.981029810298108,-22.88795686039544,0.42553191489360653,-1.2149556245750701,0.36719317520634104,0.8978387651118543
2022-09-01,-0.5799274693836121,31350.0,34700.0,57200.0,11950.0,0.33437086092715235,52.51077471518913,-1.8912793754729318,-1.8912793754729318,1.1647960795979406,-0.4354702550862011,1.3113519060893197,6.814310051107331,-3.0726256983240274,-11.111111111111116,1.2711864406779627,-0.997250199111057,-0.4354702550862011,0.5597898007408231
2022-10-01,-1.0988133754701868,28250.0,34150.0,55600.0,12150.0,0.33437086092715235,87.69843453576756,-0.5799274693836121,-0.5799274693836121,-1.8912793754729318,-1.1900067401089103,-0.5188859060865747,-9.888357256778313,-1.5850144092218965,-2.7972027972028024,1.673640167364021,-0.5370791796534828,-1.1900067401089103,0.11233764191443212
2022-11-01,0.03295080644012405,28400.0,33950.0,44250.0,12200.0,0.33437086092715235,162.28126591554096,-1.0988133754701868,-1.0988133754701868,-0.5799274693836121,-0.5485966794712249,1.1317641819103108,0.5309734513274433,-0.5856515373352855,-20.4136690647482,0.4115226337448652,0.43828711992609753,-0.5485966794712249,-0.09070175213244196
2022-12-01,1.7756248148907527,30050.0,35250.0,44400.0,12300.0,0.33437086092715235,226.29520720192897,0.03295080644012405,0.03295080644012405,-1.0988133754701868,0.23658741528689667,1.7426740084506287,5.809859154929575,3.8291605301914666,0.3389830508474523,0.8196721311475308,1.275437438289333,0.23658741528689667,-0.0994414198996522
2023-01-01,1.323618157007922,30800.0,37600.0,63750.0,12650.0,0.33437086092715235,256.74592569580295,1.7756248148907527,1.7756248148907527,0.03295080644012405,1.0440645927795995,-0.4520066578828308,2.4958402662229595,6.666666666666665,43.581081081081074,2.8455284552845628,1.6736605154701232,1.0440645927795995,-0.07297107366465531
2023-02-01,0.2515814744717959,29750.0,34050.0,49900.0,12900.0,0.33437086092715235,233.74211443245824,1.323618157007922,1.323618157007922,1.7756248148907527,1.1169414821234902,-1.072036682536126,-3.409090909090906,-9.441489361702127,-21.725490196078432,1.976284584980248,1.3728252983957485,1.1169414821234902,0.28417240132613264
2023-03-01,0.2705082635407807,28550.0,33750.0,55800.0,13200.0,0.33437086092715235,193.99581156369553,0.2515814744717959,0.2515814744717959,1.323618157007922,0.6152359650068329,0.018926789068984817,-4.033613445378148,-0.8810572687224627,11.823647294589179,2.3255813953488413,0.853038054684485,0.6152359650068329,0.42591169014686475
2023-04-01,0.19853352588401485,30000.0,33750.0,47650.0,13400.0,0.33437086092715235,128.29333773947002,0.2705082635407807,0.2705082635407807,0.2515814744717959,0.24020775463219715,-0.07197473765676587,5.078809106830118,0.0,-14.60573476702509,1.5151515151515138,-0.006194258994322703,0.24020775463219715,0.6421361737058984
2023-05-01,0.858911965636211,29600.0,35500.0,36200.0,12800.0,0.33437086092715235,83.09202160977503,0.19853352588401485,0.19853352588401485,0.2705082635407807,0.4426512516870022,0.6603784397521961,-1.3333333333333308,5.185185185185182,-24.029380902413433,-4.477611940298509,-0.5973201204550325,0.4426512516870022,0.7797963669052462
2023-06-01,0.4679346087662406,32050.0,39450.0,43100.0,13550.0,0.33437086092715235,59.62978564739202,0.858911965636211,0.858911965636211,0.19853352588401485,0.5084600334288222,-0.39097735686997037,8.277027027027017,11.126760563380289,19.060773480662974,5.859375,-0.9041504438302134,0.5084600334288222,0.5618479992178275
2023-07-01,0.1867891122962151,31750.0,40250.0,47350.0,13550.0,0.33437086092715235,47.28116218432086,0.4679346087662406,0.4679346087662406,0.858911965636211,0.5045452288995556,-0.2811454964700255,-0.9360374414976613,2.0278833967046994,9.860788863109038,0.0,-1.065641110639944,0.5045452288995556,0.37237649176587634
2023-08-01,-0.2894289562192398,32000.0,35600.0,46000.0,13550.0,0.33437086092715235,36.233334218392926,0.1867891122962151,0.1867891122962151,0.4679346087662406,0.12176492161440529,-0.4762180685154549,0.7874015748031482,-11.552795031055895,-2.8511087645195388,0.0,-1.2101204617475672,0.12176492161440529,0.28220808665070374
2023-09-01,0.2864770723542298,30300.0,35500.0,42000.0,13800.0,0.33437086092715235,53.05212290812923,-0.2894289562192398,-0.2894289562192398,0.1867891122962151,0.06127907614373503,0.5759060285734696,-5.312499999999998,-0.2808988764044895,-8.695652173913048,1.845018450184499,-0.9901706504540281,0.06127907614373503,0.28486955478627857
2023-10-01,0.16808220633326432,29250.0,35850.0,45500.0,14400.0,0.33437086092715235,88.60254210830124,0.2864770723542298,0.2864770723542298,-0.2894289562192398,0.05504344082275144,-0.1183948660209655,-3.4653465346534684,0.9859154929577452,8.333333333333325,4.347826086956519,-0.5252555998680257,0.05504344082275144,0.2797943348611535
2023-11-01,0.8850177911314594,28450.0,35550.0,65650.0,14650.0,0.33437086092715235,163.9542686569383,0.16808220633326432,0.16808220633326432,0.2864770723542298,0.4465256899396512,0.7169355847981951,-2.7350427350427364,-0.8368200836820106,44.285714285714285,1.736111111111116,0.4601660223876331,0.4465256899396512,0.28414530577702823
2023-12-01,0.8405494975411543,29150.0,35000.0,80350.0,14650.0,0.33437086092715235,228.62814748236124,0.8850177911314594,0.8850177911314594,0.16808220633326432,0.6312164983352927,-0.04446829359030513,2.4604569420035194,-1.5471167369901506,22.391469916222384,0.0,1.3059467564040979,0.6312164983352927,0.3462477872395138
2024-01-01,0.3840397350993377,28850.0,36950.0,71750.0,14550.0,0.33437086092715235,259.36578208045404,0.8405494975411543,0.8405494975411543,0.8850177911314594,0.7032023412573172,-0.45650976244181657,-1.0291595197255532,5.5714285714285605,-10.703173615432481,-0.6825938566552892,1.7079220147998477,0.7032023412573172,0.3791228910400343
2024-02-01,0.6873509933774835,29050.0,36050.0,44400.0,14950.0,0.33437086092715235,236.127238049116,0.3840397350993377,0.3840397350993377,0.8405494975411543,0.6373134086726585,0.3033112582781458,0.6932409012131657,-2.4357239512855178,-38.11846689895471,2.7491408934707806,1.404017050612469,0.6373134086726585,0.5419195493061548
2024-03-01,1.25476821192053,31400.0,38400.0,60600.0,15900.0,0.33437086092715235,195.97536066128424,0.6873509933774835,0.6873509933774835,0.3840397350993377,0.7753863134657837,0.5674172185430464,8.089500860585197,6.518723994452147,36.48648648648649,6.35451505016722,0.8789258554347636,0.7753863134657837,0.7033014059005381
2024-04-01,0.2346357615894039,19150.0,44250.0,38900.0,31800.0,0.33437086092715235,129.6024534306891,1.25476821192053,1.25476821192053,0.6873509933774835,0.7255849889624724,-1.020132450331126,-39.01273885350318,15.234375,-35.808580858085804,100.0,0.010925865085764333,0.7255849889624724,0.7143936651098949
2024-05-01,0.09397350993377486,19100.0,46500.0,39150.0,31450.0,0.33437086092715235,83.93989938130333,0.2346357615894039,0.2346357615894039,1.25476821192053,0.5277924944812362,-0.14066225165562907,-0.26109660574412663,5.084745762711873,0.6426735218509005,-1.1006289308176154,-0.5862318929204631,0.5277924944812362,0.5825529515769473
2024-06-01,-0.41258278145695365,19100.0,44950.0,36950.0,30700.0,0.33437086092715235,60.23825284787561,0.09397350993377486,0.09397350993377486,0.2346357615894039,-0.027991169977924963,-0.5065562913907286,0.0,-3.3333333333333326,-5.619412515964239,-2.384737678855331,-0.8961931379627378,-0.027991169977924963,0.3736975717439293
2024-07-01,-1.1533112582781457,19250.0,42700.0,36850.0,30250.0,0.33437086092715235,47.76362302293638,-0.41258278145695365,-0.41258278145695365,0.09397350993377486,-0.4906401766004415,-0.7407284768211921,0.7853403141361293,-5.005561735261399,-0.27063599458727605,-1.4657980456026065,-1.0593316687195065,-0.4906401766004415,0.11747240618101547
2024-08-01,-0.5591390728476822,19200.0,42050.0,35900.0,29700.0,0.33437086092715235,36.6030621185806,-1.1533112582781457,-1.1533112582781457,-0.41258278145695365,-0.7083443708609272,0.5941721854304636,-0.2597402597402598,-1.5222482435597207,-2.578018995929443,-1.8181818181818188,-1.2052852989200646,-0.7083443708609272,-0.09027593818984547
2024-09-01,-0.412317880794702,19350.0,42000.0,34850.0,29200.0,0.33437086092715235,53.59347110106932,-0.5591390728476822,-0.5591390728476822,-1.1533112582781457,-0.7082560706401767,0.14682119205298017,0.78125,-0.11890606420927874,-2.924791086350975,-1.683501683501687,-0.9830911017969994,-0.7082560706401767,-0.36812362030905077
2024-10-01,0.09728476821192054,19550.0,42200.0,36100.0,29600.0,0.33437086092715235,89.50664968083493,-0.412317880794702,-0.412317880794702,-0.5591390728476822,-0.2913907284768212,0.5096026490066226,1.033591731266159,0.4761904761904745,3.5868005738880937,1.3698630136986356,-0.5134320200825684,-0.2913907284768212,-0.39101545253863135
2024-11-01,0.6130463576158941,19900.0,43150.0,37450.0,29350.0,0.33437086092715235,165.6272713983356,0.09728476821192054,0.09728476821192054,-0.412317880794702,0.09933774834437088,0.5157615894039735,1.7902813299232712,2.251184834123232,3.7396121883656486,-0.8445945945945943,0.48204492484916833,0.09933774834437088,-0.3045033112582782
2024-12-01,1.3343046357615895,20300.0,44500.0,37550.0,30150.0,0.33437086092715235,230.9610877627935,0.6130463576158941,0.6130463576158941,0.09728476821192054,0.6815452538631348,0.7212582781456954,2.01005025125629,3.128621089223649,0.2670226969292422,2.7257240204429323,1.3364560745188627,0.6815452538631348,-0.01335540838852097
2025-01-01,1.9328476821192053,20600.0,44850.0,39000.0,31150.0,0.33437086092715235,261.98563846510507,1.3343046357615895,1.3343046357615895,0.6130463576158941,1.2933995584988962,0.5985430463576158,1.4778325123152802,0.786516853932584,3.8615179760319585,3.316749585406309,1.7421835141295716,1.2933995584988962,0.5010044150110375
2025-02-01,-0.23185430463576157,20600.0,44600.0,34700.0,29550.0,0.16390728476821192,238.5123616657737,1.9328476821192053,1.9328476821192053,1.3343046357615895,1.0117660044150112,-2.164701986754967,0.0,-0.5574136008918651,-11.02564102564103,-5.13643659711075,1.4352088028291892,1.0117660044150112,0.555551876379691
2025-03-01,1.1081456953642383,20850.0,46300.0,36600.0,30700.0,0.1539072847682119,197.954909758873,-0.23185430463576157,-0.23185430463576157,1.9328476821192053,0.9363796909492274,1.3399999999999999,1.2135922330097193,3.811659192825112,5.475504322766578,3.891708967851093,0.9048136561850426,0.9363796909492274,0.808962472406181
2025-04-01,0.35966887417218535,29900.0,71000.0,49450.0,21000.0,0.23543046357615896,130.91156912190817,1.1081456953642383,1.1081456953642383,-0.23185430463576157,0.4119867549668874,-0.7484768211920529,43.405275779376495,53.34773218142548,35.10928961748634,-31.596091205211728,0.028045989165850996,0.4119867549668874,0.8526931567328919
2025-05-01,-1.3082119205298015,30000.0,55250.0,42550.0,21050.0,0.1352317880794702,84.78777715283165,0.35966887417218535,0.35966887417218535,1.1081456953642383,0.05320088300220741,-1.667880794701987,0.33444816053511683,-22.1830985915493,-13.953488372093027,0.23809523809523725,-0.5751436653858937,0.05320088300220741,0.5324834437086091
2025-06-01,0.40715231788079476,29900.0,53900.0,42850.0,20950.0,0.10258278145695363,60.8467200483592,-1.3082119205298015,-1.3082119205298015,0.35966887417218535,-0.18046357615894046,1.7153642384105963,-0.33333333333332993,-2.4434389140271517,0.7050528789659172,-0.47505938242280443,-0.8882358320952619,-0.18046357615894046,0.3779580573951435
2025-07-01,1.1249668874172185,30150.0,64250.0,48150.0,20900.0,0.08887417218543046,48.2460838615519,0.40715231788079476,0.40715231788079476,-1.3082119205298015,0.07463576158940392,0.7178145695364238,0.8361204013378032,19.202226345083485,12.368728121353566,-0.23866348448687846,-1.0530222267990685,0.07463576158940392,0.24331125827814568
2025-08-01,-0.31582781456953635,30350.0,53100.0,57950.0,21000.0,0.11748344370860926,36.972790018768286,1.1249668874172185,1.1249668874172185,0.40715231788079476,0.405430463576159,-1.4407947019867549,0.6633499170812573,-17.354085603112846,20.353063343717558,0.4784688995215225,-1.2004501360925617,0.405430463576159,0.2293156732891832
2025-09-01,0.24629139072847686,30450.0,49150.0,45300.0,21050.0,0.09079470198675497,54.13481929400942,-0.31582781456953635,-0.31582781456953635,1.1249668874172185,0.3518101545253864,0.5621192052980132,0.32948929159801743,-7.43879472693032,-21.829163071613454,0.23809523809523725,-0.9760115531399708,0.3518101545253864,0.08567328918322294
2025-10-01,-0.20284768211920529,31400.0,45000.0,41800.0,21000.0,0.06403973509933775,90.41075725336862,0.24629139072847686,0.24629139072847686,-0.31582781456953635,-0.09079470198675492,-0.4491390728476822,3.1198686371100237,-8.443540183112919,-7.726269315673284,-0.23752969121140222,-0.501608440297111,-0.09079470198675492,-0.008079470198675493
2025-11-01,-0.08695364238410595,31500.0,40250.0,41600.0,21000.0,0.07390728476821191,167.30027413973295,-0.20284768211920529,-0.20284768211920529,0.24629139072847686,-0.014503311258278126,0.11589403973509933,0.31847133757962887,-10.555555555555552,-0.4784688995215336,0.0,0.503923827310704,-0.014503311258278126,0.19546357615894042
2025-12-01,1.8908609271523178,32650.0,72400.0,52500.0,21100.0,0.2462913907284768,233.29402804322578,-0.08695364238410595,-0.08695364238410595,-0.20284768211920529,0.5336865342163355,1.9778145695364238,3.65079365079366,79.87577639751552,26.201923076923084,0.4761904761904745,1.3669653926336274,0.5336865342163355,0.4427483443708609
